tumbol_ID,Region,Region_code,region_BKK,region_Central,region_West,region_East,region_North_East,region_North,region_South
302851,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
302901,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
302903,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303001,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303002,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303004,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303101,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303102,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303103,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303202,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303204,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303205,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310102,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310103,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310108,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310113,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310114,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310118,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310119,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310120,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310125,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310127,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310128,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310202,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310205,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310206,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310207,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310301,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310303,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310304,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310306,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310308,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310309,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310310,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310401,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310405,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310406,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310408,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310413,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310415,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310416,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310424,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310425,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310426,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310501,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310502,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310504,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310505,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310506,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310507,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310601,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310603,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310604,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310611,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310703,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310705,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310706,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310708,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310713,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310714,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310716,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310718,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310719,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310720,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310801,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310802,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310803,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310804,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310809,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310902,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310903,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310906,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310909,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311001,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311003,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311004,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311006,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311008,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311009,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311011,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311012,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311013,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311014,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311104,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311105,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311109,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311110,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311111,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311114,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311115,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311201,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311203,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311204,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311301,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311302,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311305,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311401,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311402,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311404,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311406,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311502,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311503,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311505,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311602,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311603,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311604,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311606,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311608,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311701,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311702,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311751,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311801,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311804,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311805,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311806,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311903,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311904,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311905,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312002,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312003,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312103,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312104,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312201,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312204,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312301,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312303,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312304,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320102,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320104,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320105,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320106,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320107,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320109,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320110,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320113,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320116,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320118,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320121,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320122,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320126,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320151,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320202,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320204,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320205,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320206,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320209,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320304,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320306,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320307,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320308,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320309,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320310,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320401,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320402,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320406,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320408,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320409,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320501,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320505,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320506,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320507,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320509,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320511,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320513,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320515,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320516,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320517,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320518,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320601,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320604,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320605,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320606,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320702,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320703,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320705,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320706,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320713,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320714,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320715,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320801,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320805,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320806,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320807,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320901,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320904,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320907,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320910,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320911,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320912,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320913,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320914,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320915,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321001,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321002,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321006,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321008,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321010,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321012,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321015,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321017,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321101,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321103,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321104,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321202,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321204,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321205,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321208,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321209,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321210,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321301,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321303,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321304,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321305,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321401,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321402,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321502,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321503,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321504,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321601,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321602,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321603,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321702,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321704,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321705,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330104,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330107,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330111,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330112,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330116,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330122,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330123,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330124,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330127,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330151,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330201,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330204,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330205,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330206,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330301,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330303,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330304,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330305,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330306,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330307,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330308,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330312,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330313,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330314,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330401,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330402,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330403,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330405,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330406,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330407,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330408,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330409,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330412,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330413,ภาคตะวันออกเฉียงเหนือ,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
